# RETAILMIND AI - SYNTHETIC DATASET
date,sku,product_name,category,units_sold,selling_price,promotion,holiday,festival,stock_available
2025-07-06,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,53
2025-07-07,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,43
2025-07-08,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,32
2025-07-09,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,108
2025-07-10,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,90
2025-07-11,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,22,60.00,0,0,,68
2025-07-12,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,54
2025-07-13,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,37
2025-07-14,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,24
2025-07-15,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,98
2025-07-16,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,80
2025-07-17,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,65
2025-07-18,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,20,60.00,0,0,,45
2025-07-19,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,26
2025-07-20,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,8
2025-07-21,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,83
2025-07-22,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,68
2025-07-23,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,55
2025-07-24,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,43
2025-07-25,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,25,60.00,0,0,,18
2025-07-26,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,0
2025-07-27,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,22,60.00,0,0,,66
2025-07-28,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,53
2025-07-29,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,41
2025-07-30,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,30
2025-07-31,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,12
2025-08-01,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,82
2025-08-02,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,63
2025-08-03,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,22,60.00,0,0,,41
2025-08-04,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,24
2025-08-05,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,96
2025-08-06,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,84
2025-08-07,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,67
2025-08-08,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,50
2025-08-09,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,30,60.00,0,0,Raksha Bandhan,20
2025-08-10,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,20,60.00,0,0,,0
2025-08-11,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,77
2025-08-12,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,67
2025-08-13,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,51
2025-08-14,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,37
2025-08-15,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,1,,18
2025-08-16,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,0
2025-08-17,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,69
2025-08-18,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,57
2025-08-19,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,46
2025-08-20,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,32
2025-08-21,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,108
2025-08-22,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,92
2025-08-23,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,23,60.00,0,0,,69
2025-08-24,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,52
2025-08-25,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,21,60.00,0,0,,31
2025-08-26,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,15
2025-08-27,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,,94
2025-08-28,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,83
2025-08-29,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,66
2025-08-30,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,24,60.00,0,0,,42
2025-08-31,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,24
2025-09-01,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,97
2025-09-02,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,85
2025-09-03,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,73
2025-09-04,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,59
2025-09-05,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,46
2025-09-06,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,20,60.00,0,0,,26
2025-09-07,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,95
2025-09-08,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,84
2025-09-09,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,68
2025-09-10,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,54
2025-09-11,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,44
2025-09-12,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,25
2025-09-13,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,10
2025-09-14,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,81
2025-09-15,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,66
2025-09-16,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,58
2025-09-17,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,46
2025-09-18,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,36
2025-09-19,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,17
2025-09-20,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,0
2025-09-21,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,75
2025-09-22,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,59
2025-09-23,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,47
2025-09-24,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,34
2025-09-25,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,24
2025-09-26,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,97
2025-09-27,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,20,60.00,0,0,,77
2025-09-28,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,23,60.00,0,0,,54
2025-09-29,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,41
2025-09-30,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,28
2025-10-01,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,Durga Puja,106
2025-10-02,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,1,Durga Puja,95
2025-10-03,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,81
2025-10-04,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,21,60.00,0,0,,60
2025-10-05,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,41
2025-10-06,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,28
2025-10-07,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,15
2025-10-08,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,93
2025-10-09,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,83
2025-10-10,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,66
2025-10-11,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,50
2025-10-12,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,19,60.00,0,0,,31
2025-10-13,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,105
2025-10-14,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,,96
2025-10-15,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,51.00,1,0,,80
2025-10-16,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,20,51.00,1,0,,60
2025-10-17,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,27,51.00,1,0,,33
2025-10-18,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,28,51.00,1,0,,5
2025-10-19,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,27,51.00,1,0,Diwali,66
2025-10-20,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,Diwali,54
2025-10-21,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,43
2025-10-22,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,33
2025-10-23,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,23
2025-10-24,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,18,60.00,0,0,,5
2025-10-25,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,5,60.00,0,0,,0
2025-10-26,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,73
2025-10-27,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,,64
2025-10-28,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,53
2025-10-29,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,45
2025-10-30,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,32
2025-10-31,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,103
2025-11-01,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,88
2025-11-02,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,73
2025-11-03,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,65
2025-11-04,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,52
2025-11-05,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,41
2025-11-06,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,29
2025-11-07,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,107
2025-11-08,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,97
2025-11-09,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,84
2025-11-10,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,72
2025-11-11,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,61
2025-11-12,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,51
2025-11-13,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,41
2025-11-14,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,29
2025-11-15,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,102
2025-11-16,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,86
2025-11-17,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,74
2025-11-18,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,62
2025-11-19,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,52
2025-11-20,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,,43
2025-11-21,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,29
2025-11-22,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,106
2025-11-23,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,13,60.00,0,0,,93
2025-11-24,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,,84
2025-11-25,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,6,60.00,0,0,,78
2025-11-26,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,66
2025-11-27,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,58
2025-11-28,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,43
2025-11-29,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,28
2025-11-30,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,100
2025-12-01,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,,91
2025-12-02,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,,82
2025-12-03,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,71
2025-12-04,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,60
2025-12-05,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,45
2025-12-06,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,17,60.00,0,0,,28
2025-12-07,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,102
2025-12-08,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,94
2025-12-09,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,82
2025-12-10,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,72
2025-12-11,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,64
2025-12-12,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,16,60.00,0,0,,48
2025-12-13,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,14,60.00,0,0,,34
2025-12-14,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,22
2025-12-15,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,6,60.00,0,0,,16
2025-12-16,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,7,60.00,0,0,,97
2025-12-17,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,89
2025-12-18,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,7,60.00,0,0,,82
2025-12-19,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,71
2025-12-20,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,11,60.00,0,0,,60
2025-12-21,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,45
2025-12-22,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,33
2025-12-23,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,25
2025-12-24,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,103
2025-12-25,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,9,60.00,0,0,Christmas,94
2025-12-26,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,15,60.00,0,0,,79
2025-12-27,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,69
2025-12-28,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,59
2025-12-29,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,12,60.00,0,0,,47
2025-12-30,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,10,60.00,0,0,,37
2025-12-31,SKU-GROC-019,Unbranded Washing Powder 1kg,Laundry & Care,8,60.00,0,0,,29
2025-01-01,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,10,25.00,0,0,,61
2025-01-02,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,15,25.00,0,0,,46
2025-01-03,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,16,25.00,0,0,,30
2025-01-04,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,19,25.00,0,0,,11
2025-01-05,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,11,25.00,0,0,,0
2025-01-06,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,47
2025-01-07,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,14,25.00,0,0,,33
2025-01-08,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,15,25.00,0,0,,18
2025-01-09,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,65
2025-01-10,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,17,25.00,0,0,,48
2025-01-11,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,20,25.00,0,0,,28
2025-01-12,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,19,25.00,0,0,,9
2025-01-13,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,9,25.00,0,0,,0
2025-01-14,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,11,25.00,0,0,,49
2025-01-15,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,37
2025-01-16,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,25
2025-01-17,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,21,25.00,0,0,,4
2025-01-18,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,4,25.00,0,0,,0
2025-01-19,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,0,21.25,1,0,,0
2025-01-20,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,16,21.25,1,0,,44
2025-01-21,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,18,21.25,1,0,,26
2025-01-22,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,23,21.25,1,0,,3
2025-01-23,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,14,25.00,0,0,,49
2025-01-24,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,23,25.00,0,0,,26
2025-01-25,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,15,25.00,0,0,,11
2025-01-26,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,19,25.00,0,1,,52
2025-01-27,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,40
2025-01-28,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,10,25.00,0,0,,30
2025-01-29,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,15,25.00,0,0,,15
2025-01-30,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,8,25.00,0,0,,7
2025-01-31,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,19,25.00,0,0,,48
2025-02-01,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,36
2025-02-02,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,20,25.00,0,0,,16
2025-02-03,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,64
2025-02-04,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,51
2025-02-05,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,18,25.00,0,0,,33
2025-02-06,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,11,25.00,0,0,,22
2025-02-07,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,16,25.00,0,0,,6
2025-02-08,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,20,25.00,0,0,,46
2025-02-09,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,14,25.00,0,0,,32
2025-02-10,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,19
2025-02-11,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,14,25.00,0,0,,65
2025-02-12,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,52
2025-02-13,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,39
2025-02-14,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,16,25.00,0,0,,23
2025-02-15,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,20,25.00,0,0,,3
2025-02-16,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,15,25.00,0,0,,48
2025-02-17,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,35
2025-02-18,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,11,25.00,0,0,,24
2025-02-19,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,11
2025-02-20,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,59
2025-02-21,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,47
2025-02-22,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,23,25.00,0,0,,24
2025-02-23,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,20,25.00,0,0,,4
2025-02-24,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,15,25.00,0,0,,49
2025-02-25,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,8,25.00,0,0,,41
2025-02-26,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,11,25.00,0,0,,30
2025-02-27,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,15,25.00,0,0,,15
2025-02-28,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,19,25.00,0,0,,56
2025-03-01,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,23,25.00,0,0,,33
2025-03-02,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,18,25.00,0,0,,15
2025-03-03,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,10,25.00,0,0,,65
2025-03-04,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,14,25.00,0,0,,51
2025-03-05,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,39
2025-03-06,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,14,25.00,0,0,,25
2025-03-07,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,21,25.00,0,0,,4
2025-03-08,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,4,25.00,0,0,,0
2025-03-09,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,21,25.00,0,0,,39
2025-03-10,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,27
2025-03-11,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,16,25.00,0,0,,11
2025-03-12,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,9,25.00,0,0,,62
2025-03-13,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,12,25.00,0,0,,50
2025-03-14,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,19,25.00,0,0,Holi,31
2025-03-15,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,23,25.00,0,0,Holi,8
2025-03-16,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,8,25.00,0,0,,0
2025-03-17,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,0,25.00,0,0,,0
2025-03-18,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,13,25.00,0,0,,47
2025-03-19,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,8,25.00,0,0,,39
2025-03-20,SKU-GROC-020,Plastic Scrub Pad Pack of 2,Household Items,10,25.00,0,0,,29
